交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
123,158,G7603,1130,1218,南京,杭州
124,173,G7505,433,650,南京,宁波
124,174,G7510,684,807,宁波,上海
124,108,G7114,847,967,上海,南京
125,168,G7609,833,980,南京,宁波
125,226,G7522,1035,1166,宁波,上海
125,111,G7066,1208,1329,上海,南京
126,167,G7604,730,811,杭州,南京
126,45,G7055,834,951,南京,上海
126,209,G7309,982,1063,上海,杭州
126,318,G9313,1085,1160,杭州,衢州
126,319,G9314,1182,1269,衢州,杭州
127,152,G7369,389,472,杭州,丽水
127,153,G7632/3,488,737,丽水,合肥
127,154,G7634/1,759,911,合肥,杭州
128,149,G7613,982,1075,南京,杭州
128,201,G7314,1142,1203,杭州,上海
128,36,G7068,1219,1341,上海,南京
129,113,G7031,354,474,南京,上海
129,106,G7036,490,614,上海,南京
129,107,G7111,629,748,南京,上海
129,7,G7014,780,879,上海,南京
130,110,G7029,336,450,南京,上海
130,2,G7004,480,579,上海,南京
130,4,G7007,600,700,南京,上海
130,31,G7048,745,874,上海,南京
131,103,G7127,800,936,南京,上海
131,104,G7152/3,952,1124,上海,芜湖
131,341,D9520,1200,1237,芜湖,南京
132,99,G7053,790,915,南京,上海
132,123,G7064,975,1100,上海,南京
132,340,D9519,1135,1178,南京,芜湖
132,341,D9520,1200,1237,芜湖,南京
133,96,G7148/9,815,982,上海,芜湖
133,339,D9518,1060,1103,芜湖,南京
133,13,G7025,1140,1239,南京,上海
134,95,G7107,550,678,南京,上海
134,6,G7012,720,819,上海,南京
134,8,G7015,840,940,南京,上海
134,10,G7020,960,1059,上海,南京
135,88,G7106,665,778,上海,南京
135,336,D9515,868,905,南京,芜湖
135,147,G7284/1,938,1083,芜湖,上海
136,81,G7110,766,895,上海,南京
136,69,G7061,947,1070,南京,上海
136,54,G7204,1132,1188,上海,无锡
136,55,G7203,1212,1273,无锡,上海
137,67,G7113,665,771,南京,上海
137,22,G7016,840,941,上海,南京
137,338,D9517,995,1038,南京,芜湖
137,137,D5644,1095,1132,芜湖,南京
138,39,G7049,700,823,南京,上海
138,175,G7515,840,955,上海,宁波
138,176,G7520,976,1240,宁波,南京
139,34,DJ7716,305,408,上海,南京
139,159,G7643,424,653,南京,丽水
139,160,G7348,679,844,丽水,上海
140,28,DJ7715,301,388,南京,上海
140,15,G7002,420,525,上海,南京
140,291,D5601,545,665,南京,安庆
140,292,D5604,688,808,安庆,南京
141,21,G7013,780,879,南京,上海
141,225,G7517,896,1011,上海,宁波
141,260,G7550,1060,1170,宁波,上海
141,14,G7028,1200,1299,上海,南京
142,20,G7011,720,819,南京,上海
142,161,G7347,870,980,上海,金华南
142,162,G7644,1013,1161,金华南,南京
143,16,G7003,480,579,南京,上海
143,98,G7042,605,726,上海,南京
143,21,G7013,780,879,南京,上海
143,23,G7018,900,1005,上海,南京
144,9,G7017,900,1000,南京,上海
144,200,G7311,1047,1119,上海,杭州
144,189,G7352,1200,1291,杭州,上海
144,102,G7096,1310,1410,上海,南京
