CurLB_with,CurLB_without,CurUB_with
60000,60000
57766,57766
8321,7321
6366.66666666665,-133.33333333335
16207.6666666666,13207.6666666666
37120,34370
49252.6666666667,49002.6666666667
53299.2857142858,50549.2857142858
58979.5,58229.5
58371.7380952381,58371.7380952381
62883.6984126984,62633.6984126984
68148.5707070707,67148.5707070707
72896.4595959596,71646.4595959596
75947.4084249085,74697.4084249085
79658.8236208236,78658.8236208236
80689.8674658675,80189.8674658675
80404.6145243645,79904.6145243645
80614.2228376199,79864.2228376199
81849.6237634914,81349.6237634914
82272.0319695784,81772.0319695784
82534.3448572412,82534.3448572412
83676.2303870021,82926.2303870021
84355.129285661,83855.129285661
84177.9761781009,83427.9761781009
84269.1117417827,84269.1117417827
83757.9527127798,83007.9527127798
83192.0555288402,82692.0555288402
82773.2177353937,82023.2177353937
84054.5213390915,83554.5213390915
84875.6395909173,84375.6395909173
84886.7204725376,84386.7204725376
84846.840694384,84346.840694384
84864.0046798438,84364.0046798438
84862.886984985,84362.886984985
85440.2044363363,84940.2044363363
85929.4859298163,85429.4859298163
85583.4330898649,85083.4330898649
85428.7530144814,84928.7530144814
85783.7619126024,85283.7619126024
85877.76169752,85377.76169752
86075.8204933529,85575.8204933529
85802.6054201392,85302.6054201392
85878.5316055192,85378.5316055192
85931.4677004534,85431.4677004534
85845.8693869358,85345.8693869358
86350.9335656017,85850.9335656017
86442.892507309,85942.892507309
86225.6332905629,85475.6332905629
86209.3854048285,85709.3854048285
85982.4104455165,85482.4104455165
86095.8001692772,85595.8001692772
86516.0669141311,86016.0669141311
86507.3652070638,86007.3652070638
86330.5733519905,85830.5733519905
86655.3637270704,86155.3637270704
86739.4874360314,86239.4874360314
86378.3525385665,85878.3525385665
86652.5342042309,86152.5342042309
86962.280847014,86462.280847014
87159.6425069345,86659.6425069345
86981.6841593607,86481.6841593607
