交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
15,39,C2087,1132,1167,北京南,天津
15,149,C2244,1195,1236,天津,北京南
16,78,C2595,403,438,北京南,天津
16,131,C2208,464,505,天津,北京南
16,73,C2583,524,559,北京南,天津
16,134,C2214,577,618,天津,北京南
17,73,C2583,524,559,北京南,天津
17,134,C2214,577,618,天津,北京南
17,17,C2037,640,675,北京南,天津
17,137,C2220,700,741,天津,北京南
18,68,C2239,1166,1207,北京南,天津
18,119,C2090,1231,1266,天津,北京南
18,45,C2099,1286,1321,北京南,天津
18,126,C2106,1353,1388,天津,北京南
19,68,C2239,1166,1207,北京南,天津
19,119,C2090,1231,1266,天津,北京南
19,45,C2099,1286,1321,北京南,天津
19,151,C2580,1340,1375,天津,北京南
20,66,C2235,1072,1113,北京南,天津
20,148,C2242,1139,1180,天津,北京南
20,69,C2241,1215,1256,北京南,天津
20,150,C2246,1271,1312,天津,北京南
21,65,C2233,1051,1092,北京南,天津
21,113,C2078,1124,1159,天津,北京南
21,41,C2091,1182,1217,北京南,天津
21,156,C2594,1246,1281,天津,北京南
22,61,C2225,912,953,北京南,天津
22,143,C2232,969,1010,天津,北京南
22,64,C2231,1029,1070,北京南,天津
22,112,C2076,1095,1130,天津,北京南
23,57,C2217,752,793,北京南,天津
23,101,C2048,818,853,天津,北京南
23,28,C2061,880,915,北京南,天津
23,106,C2060,931,966,天津,北京南
24,55,C2211,616,657,北京南,天津
24,93,C2030,674,709,天津,北京南
24,24,C2051,743,778,北京南,天津
24,100,C2046,795,830,天津,北京南
25,51,C2203,451,492,北京南,天津
25,86,C2014,518,553,天津,北京南
25,54,C2209,585,626,北京南,天津
25,136,C2218,647,688,天津,北京南
26,50,C2201,392,433,北京南,天津
26,130,C2206,448,489,天津,北京南
26,9,C2019,507,542,北京南,天津
26,152,C2584,563,598,天津,北京南
27,42,C2093,1194,1229,北京南,天津
27,120,C2092,1254,1289,天津,北京南
27,46,C2101,1310,1345,北京南,天津
27,127,C2108,1372,1407,天津,北京南
28,38,C2085,1120,1155,北京南,天津
28,116,C2084,1178,1213,天津,北京南
28,70,C2243,1234,1275,北京南,天津
28,123,C2098,1299,1334,天津,北京南
29,37,C2083,1094,1129,北京南,天津
29,114,C2080,1157,1192,天津,北京南
29,43,C2095,1208,1243,北京南,天津
29,121,C2094,1263,1298,天津,北京南
30,31,C2067,932,967,北京南,天津
30,107,C2062,983,1018,天津,北京南
30,35,C2079,1043,1078,北京南,天津
30,147,C2240,1103,1144,天津,北京南
31,29,C2063,889,924,北京南,天津
31,142,C2230,939,980,天津,北京南
31,34,C2075 +,1001,1036,北京南,天津
31,110,C2070,1061,1096,天津,北京南
32,29,C2063,889,924,北京南,天津
32,142,C2230,939,980,天津,北京南
32,34,C2075 +,1001,1036,北京南,天津
32,146,C2238,1067,1108,天津,北京南
33,28,C2061,880,915,北京南,天津
33,106,C2060,931,966,天津,北京南
33,33,C2073,992,1027,北京南,天津
33,145,C2236,1043,1084,天津,北京南
34,27,C2059 +,858,893,北京南,天津
34,105,C2058 +,917,952,天津,北京南
34,63,C2229,968,1009,北京南,天津
34,109,C2066,1026,1061,天津,北京南
35,26,C2057,832,867,北京南,天津
35,103,C2054,887,922,天津,北京南
35,32,C2069,945,980,北京南,天津
35,108,C2064,1005,1040,天津,北京南
36,23,C2049,714,749,北京南,天津
36,99,C2044 +,782,817,天津,北京南
36,60,C2223,842,883,北京南,天津
36,104,C2056,905,940,天津,北京南
37,18,C2039,648,683,北京南,天津
37,95,C2034,715,750,天津,北京南
37,58,C2219,780,821,北京南,天津
37,102,C2050,846,881,天津,北京南
38,16,C2035,608,643,北京南,天津
38,92,C2028,665,700,天津,北京南
38,56,C2215,726,767,北京南,天津
38,99,C2044 +,782,817,天津,北京南
39,14,C2031,577,612,北京南,天津
39,90,C2024 +,629,664,天津,北京南
39,21,C2045 +,690,725,北京南,天津
39,98,C2042,756,791,天津,北京南
40,12,C2027 +,557,592,北京南,天津
40,135,C2216,614,655,天津,北京南
40,19,C2041,672,707,北京南,天津
40,96,C2038,733,768,天津,北京南
41,6,C2013,433,468,北京南,天津
41,84,C2010 +,491,526,天津,北京南
41,11,C2025,548,583,北京南,天津
41,89,C2022,602,637,天津,北京南
42,4,C2009 +,411,446,北京南,天津
42,83,C2008,482,517,天津,北京南
42,53,C2207,532,573,北京南,天津
42,88,C2018,591,626,天津,北京南
43,3,C2005,387,422,北京南,天津
43,130,C2206,448,489,天津,北京南
43,9,C2019,507,542,北京南,天津
43,152,C2584,563,598,天津,北京南
44,2,C2003,374,409,北京南,天津
44,82,C2006,435,470,天津,北京南
44,52,C2205,488,529,北京南,天津
44,87,C2016,547,582,天津,北京南
45,1,C2001,361,396,北京南,天津
45,158,C2614,412,447,天津,北京南
45,7,C2015,466,501,北京南,天津
45,86,C2014,518,553,天津,北京南
