交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
11,130,C2206,448,489,天津,北京南
11,10,C2023,543,578,北京南,天津
12,77,C2593,1226,1261,北京南,天津
12,121,C2094,1263,1298,天津,北京南
12,46,C2101,1310,1345,北京南,天津
12,127,C2108,1372,1407,天津,北京南
13,68,C2239,1166,1207,北京南,天津
13,120,C2092,1254,1289,天津,北京南
13,46,C2101,1310,1345,北京南,天津
13,126,C2106,1353,1388,天津,北京南
14,67,C2237,1108,1149,北京南,天津
14,114,C2080,1157,1192,天津,北京南
14,42,C2093,1194,1229,北京南,天津
14,119,C2090,1231,1266,天津,北京南
14,44,C2097,1267,1302,北京南,天津
14,124,C2100,1313,1348,天津,北京南
15,66,C2235,1072,1113,北京南,天津
15,113,C2078,1124,1159,天津,北京南
15,69,C2241,1215,1256,北京南,天津
15,150,C2246,1271,1312,天津,北京南
16,60,C2223,842,883,北京南,天津
16,141,C2228,893,934,天津,北京南
16,63,C2229,968,1009,北京南,天津
16,155,C2590,1038,1073,天津,北京南
17,59,C2221,820,861,北京南,天津
17,103,C2054,887,922,天津,北京南
17,31,C2067,932,967,北京南,天津
17,143,C2232,969,1010,天津,北京南
18,55,C2211,616,657,北京南,天津
18,92,C2028,665,700,天津,北京南
18,56,C2215,726,767,北京南,天津
18,99,C2044 +,782,817,天津,北京南
19,50,C2201,392,433,北京南,天津
19,82,C2006,435,470,天津,北京南
19,52,C2205,488,529,北京南,天津
19,132,C2210,531,572,天津,北京南
20,37,C2083,1094,1129,北京南,天津
20,148,C2242,1139,1180,天津,北京南
20,41,C2091,1182,1217,北京南,天津
20,118,C2088 +,1219,1254,天津,北京南
20,71,C2245,1256,1297,北京南,天津
20,123,C2098,1299,1334,天津,北京南
21,34,C2075 +,1001,1036,北京南,天津
21,146,C2238,1067,1108,天津,北京南
21,40,C2089 +,1146,1181,北京南,天津
21,149,C2244,1195,1236,天津,北京南
22,32,C2069,945,980,北京南,天津
22,107,C2062,983,1018,天津,北京南
22,64,C2231,1029,1070,北京南,天津
22,157,C2598,1090,1125,天津,北京南
23,30,C2065,900,935,北京南,天津
23,142,C2230,939,980,天津,北京南
23,33,C2073,992,1027,北京南,天津
23,145,C2236,1043,1084,天津,北京南
24,27,C2059 +,858,893,北京南,天津
24,154,C2588,925,960,天津,北京南
24,79,C2597,1009,1044,北京南,天津
24,110,C2070,1061,1096,天津,北京南
25,22,C2047,702,737,北京南,天津
25,153,C2586,745,780,天津,北京南
25,58,C2219,780,821,北京南,天津
25,139,C2224,830,871,天津,北京南
25,28,C2061,880,915,北京南,天津
25,105,C2058 +,917,952,天津,北京南
26,18,C2039,648,683,北京南,天津
26,94,C2032,695,730,天津,北京南
26,24,C2051,743,778,北京南,天津
26,100,C2046,795,830,天津,北京南
27,16,C2035,608,643,北京南,天津
27,136,C2218,647,688,天津,北京南
27,21,C2045 +,690,725,北京南,天津
27,96,C2038,733,768,天津,北京南
27,25,C2053,770,805,北京南,天津
27,101,C2048,818,853,天津,北京南
28,15,C2033,600,635,北京南,天津
28,91,C2026,639,674,天津,北京南
28,20,C2043,678,713,北京南,天津
28,95,C2034,715,750,天津,北京南
28,57,C2217,752,793,北京南,天津
28,100,C2046,795,830,天津,北京南
29,14,C2031,577,612,北京南,天津
29,135,C2216,614,655,天津,北京南
29,19,C2041,672,707,北京南,天津
29,97,C2040,739,774,天津,北京南
30,12,C2027 +,557,592,北京南,天津
30,89,C2022,602,637,天津,北京南
30,17,C2037,640,675,北京南,天津
30,137,C2220,700,741,天津,北京南
31,5,C2011,423,458,北京南,天津
31,131,C2208,464,505,天津,北京南
31,9,C2019,507,542,北京南,天津
31,87,C2016,547,582,天津,北京南
31,54,C2209,585,626,北京南,天津
31,90,C2024 +,629,664,天津,北京南
32,4,C2009 +,411,446,北京南,天津
32,130,C2206,448,489,天津,北京南
32,8,C2017,499,534,北京南,天津
32,133,C2212,552,593,天津,北京南
33,3,C2005,387,422,北京南,天津
33,84,C2010 +,491,526,天津,北京南
33,53,C2207,532,573,北京南,天津
33,134,C2214,577,618,天津,北京南
34,2,C2003,374,409,北京南,天津
34,158,C2614,412,447,天津,北京南
34,51,C2203,451,492,北京南,天津
34,132,C2210,531,572,天津,北京南
35,1,C2001,361,396,北京南,天津
35,128,C2202,398,439,天津,北京南
35,72,C2581,443,478,北京南,天津
35,83,C2008,482,517,天津,北京南
35,73,C2583,524,559,北京南,天津
35,152,C2584,563,598,天津,北京南
